"","id","inclinacion_peligrosa"
"3405",12180,0
"3406",12181,0
"3407",12183,0
"3408",12184,0
"3409",12186,0
"3410",12187,0
"3411",12188,0
"3412",12189,0
"3413",12197,0
"3414",12200,0
"3415",12202,0
"3416",12206,0
"3417",12209,0
"3418",12212,0
"3419",12214,0
"3420",12219,0
"3421",12228,0
"3422",12233,0
"3423",12234,0
"3424",12235,0
"3425",12239,0
"3426",12241,0
"3427",12256,0
"3428",12260,0
"3429",12264,0
"3430",12267,0
"3431",12276,0
"3432",12279,0
"3433",12285,0
"3434",12288,0
"3435",12291,0
"3436",12292,0
"3437",12294,0
"3438",12296,0
"3439",12304,0
"3440",12306,0
"3441",12308,0
"3442",12309,0
"3443",12313,0
"3444",12314,0
"3445",12315,0
"3446",12321,0
"3447",12323,0
"3448",12326,0
"3449",12327,0
"3450",12331,0
"3451",12333,0
"3452",12336,0
"3453",12338,0
"3454",12339,0
"3455",12348,0
"3456",12354,0
"3457",12358,0
"3458",12359,0
"3459",12363,0
"3460",12366,0
"3461",12368,0
"3462",12371,0
"3463",12373,0
"3464",12378,0
"3465",12381,0
"3466",12384,0
"3467",12394,0
"3468",12399,0
"3469",12401,0
"3470",12403,0
"3471",12404,0
"3472",12409,0
"3473",12411,0
"3474",12412,0
"3475",12416,0
"3476",12417,0
"3477",12419,0
"3478",12428,0
"3479",12432,0
"3480",12433,0
"3481",12435,0
"3482",12436,0
"3483",12437,0
"3484",12440,0
"3485",12441,0
"3486",12444,0
"3487",12452,0
"3488",12460,0
"3489",12468,0
"3490",12473,0
"3491",12475,0
"3492",12477,0
"3493",12478,0
"3494",12480,0
"3495",12487,0
"3496",12489,0
"3497",12494,0
"3498",12498,0
"3499",12499,0
"3500",12505,0
"3501",12506,0
"3502",12508,0
"3503",12510,0
"3504",12512,0
"3505",12515,0
"3506",12516,0
"3507",12518,0
"3508",12527,0
"3509",12531,0
"3510",12532,0
"3511",12534,0
"3512",12541,0
"3513",12542,0
"3514",12544,0
"3515",12546,0
"3516",12551,0
"3517",12552,0
"3518",12555,0
"3519",12556,0
"3520",12560,0
"3521",12561,0
"3522",12563,0
"3523",12564,0
"3524",12569,0
"3525",12572,0
"3526",12574,0
"3527",12576,0
"3528",12578,0
"3529",12580,0
"3530",12589,0
"3531",12591,0
"3532",12595,0
"3533",12597,0
"3534",12598,0
"3535",12600,0
"3536",12601,0
"3537",12605,0
"3538",12608,0
"3539",12612,0
"3540",12624,0
"3541",12627,0
"3542",12629,0
"3543",12630,0
"3544",12643,0
"3545",12644,0
"3546",12646,0
"3547",12649,0
"3548",12650,0
"3549",12654,0
"3550",12658,0
"3551",12659,1
"3552",12660,0
"3553",12661,0
"3554",12667,0
"3555",12668,0
"3556",12674,0
"3557",12677,0
"3558",12683,0
"3559",12687,0
"3560",12697,0
"3561",12719,0
"3562",12721,0
"3563",12722,0
"3564",12727,0
"3565",12728,0
"3566",12729,0
"3567",12730,0
"3568",12733,0
"3569",12735,0
"3570",12737,0
"3571",12738,0
"3572",12740,0
"3573",12743,0
"3574",12744,0
"3575",12745,0
"3576",12746,0
"3577",12748,0
"3578",12751,0
"3579",12759,0
"3580",12762,0
"3581",12764,0
"3582",12768,0
"3583",12774,0
"3584",12776,0
"3585",12777,0
"3586",12780,0
"3587",12782,0
"3588",12789,0
"3589",12793,0
"3590",12806,0
"3591",12807,0
"3592",12808,0
"3593",12811,0
"3594",12819,0
"3595",12826,0
"3596",12831,0
"3597",12836,0
"3598",12837,0
"3599",12839,0
"3600",12843,0
"3601",12846,0
"3602",12851,0
"3603",12854,0
"3604",12858,1
"3605",12859,1
"3606",12869,0
"3607",12873,0
"3608",12877,0
"3609",12883,1
"3610",12889,0
"3611",12894,0
"3612",12897,0
"3613",12900,0
"3614",12901,0
"3615",12910,0
"3616",12913,0
"3617",12914,0
"3618",12915,0
"3619",12917,0
"3620",12918,0
"3621",12920,0
"3622",12924,0
"3623",12935,0
"3624",12942,0
"3625",12946,0
"3626",12947,0
"3627",12955,0
"3628",12956,0
"3629",12961,0
"3630",12967,0
"3631",12978,0
"3632",12983,0
"3633",12998,0
"3634",12999,0
"3635",13009,0
"3636",13013,0
"3637",13017,0
"3638",13019,0
"3639",13022,0
"3640",13023,0
"3641",13024,0
"3642",13025,0
"3643",13031,0
"3644",13033,0
"3645",13035,0
"3646",13039,0
"3647",13041,0
"3648",13043,0
"3649",13047,0
"3650",13050,0
"3651",13060,0
"3652",13067,0
"3653",13073,0
"3654",13079,1
"3655",13085,0
"3656",13087,0
"3657",13090,0
"3658",13091,0
"3659",13096,0
"3660",13106,0
"3661",13110,0
"3662",13118,0
"3663",13122,0
"3664",13125,0
"3665",13126,0
"3666",13130,0
"3667",13141,0
"3668",13144,0
"3669",13147,0
"3670",13157,0
"3671",13161,0
"3672",13163,0
"3673",13165,0
"3674",13169,0
"3675",13172,0
"3676",13175,0
"3677",13177,0
"3678",13178,0
"3679",13181,0
"3680",13184,0
"3681",13188,0
"3682",13194,0
"3683",13200,0
"3684",13205,0
"3685",13210,0
"3686",13213,0
"3687",13216,0
"3688",13217,0
"3689",13218,0
"3690",13220,0
"3691",13221,0
"3692",13225,0
"3693",13226,0
"3694",13229,0
"3695",13230,0
"3696",13232,0
"3697",13234,0
"3698",13240,0
"3699",13248,0
"3700",13251,0
"3701",13265,0
"3702",13267,0
"3703",13272,0
"3704",13274,0
"3705",13275,0
"3706",13278,0
"3707",13285,0
"3708",13288,0
"3709",13292,0
"3710",13305,0
"3711",13310,0
"3712",13313,0
"3713",13322,0
"3714",13326,0
"3715",13329,0
"3716",13332,0
"3717",13336,0
"3718",13337,0
"3719",13340,0
"3720",13344,1
"3721",13355,0
"3722",13356,0
"3723",13359,0
"3724",13360,0
"3725",13361,0
"3726",13363,0
"3727",13364,0
"3728",13367,0
"3729",13374,0
"3730",13377,0
"3731",13379,0
"3732",13380,0
"3733",13383,0
"3734",13386,1
"3735",13387,0
"3736",13400,0
"3737",13404,0
"3738",13413,0
"3739",13417,0
"3740",13419,0
"3741",13420,0
"3742",13421,0
"3743",13427,0
"3744",13428,0
"3745",13430,0
"3746",13433,0
"3747",13439,0
"3748",13441,0
"3749",13452,0
"3750",13454,0
"3751",13456,0
"3752",13464,0
"3753",13472,0
"3754",13473,0
"3755",13476,0
"3756",13481,0
"3757",13482,0
"3758",13492,0
"3759",13501,0
"3760",13503,0
"3761",13504,0
"3762",13507,0
"3763",13509,0
"3764",13510,0
"3765",13512,0
"3766",13513,0
"3767",13516,0
"3768",13519,0
"3769",13521,0
"3770",13523,0
"3771",13525,0
"3772",13535,0
"3773",13536,0
"3774",13539,0
"3775",13541,0
"3776",13543,0
"3777",13544,0
"3778",13546,0
"3779",13547,0
"3780",13548,0
"3781",13554,0
"3782",13560,0
"3783",13566,0
"3784",13568,0
"3785",13570,0
"3786",13573,0
"3787",13576,0
"3788",13579,0
"3789",13580,0
"3790",13581,0
"3791",13589,0
"3792",13594,0
"3793",13598,0
"3794",13600,0
"3795",13603,0
"3796",13605,0
"3797",13607,0
"3798",13608,0
"3799",13609,0
"3800",13610,0
"3801",13614,0
"3802",13616,0
"3803",13618,0
"3804",13619,0
"3805",13620,0
"3806",13626,0
"3807",13628,0
"3808",13629,0
"3809",13630,0
"3810",13632,0
"3811",13634,0
"3812",13642,0
"3813",13647,0
"3814",13648,0
"3815",13649,0
"3816",13651,0
"3817",13655,0
"3818",13657,0
"3819",13661,0
"3820",13663,0
"3821",13667,0
"3822",13670,0
"3823",13673,0
"3824",13681,0
"3825",13685,0
"3826",13686,0
"3827",13687,0
"3828",13695,0
"3829",13697,0
"3830",13698,0
"3831",13699,0
"3832",13700,0
"3833",13701,0
"3834",13704,0
"3835",13708,0
"3836",13710,0
"3837",13711,0
"3838",13716,0
"3839",13722,0
"3840",13725,0
"3841",13733,0
"3842",13734,0
"3843",13738,0
"3844",13741,0
"3845",13743,0
"3846",13745,0
"3847",13748,0
"3848",13750,0
"3849",13756,0
"3850",13758,0
"3851",13761,0
"3852",13763,0
"3853",13764,0
"3854",13766,0
"3855",13767,0
"3856",13769,0
"3857",13777,0
"3858",13780,0
"3859",13787,0
"3860",13789,0
"3861",13791,0
"3862",13793,0
"3863",13799,0
"3864",13805,0
"3865",13806,0
"3866",13810,0
"3867",13813,0
"3868",13817,0
"3869",13822,0
"3870",13824,0
"3871",13826,0
"3872",13831,0
"3873",13834,0
"3874",13837,0
"3875",13838,0
"3876",13839,0
"3877",13849,0
"3878",13853,0
"3879",13856,0
"3880",13857,0
"3881",13858,0
"3882",13867,0
"3883",13868,0
"3884",13872,0
"3885",13874,0
"3886",13883,0
"3887",13884,0
"3888",13890,0
"3889",13892,0
"3890",13894,0
"3891",13898,0
"3892",13907,0
"3893",13910,0
"3894",13911,0
"3895",13914,0
"3896",13917,0
"3897",13919,0
"3898",13923,0
"3899",13932,0
"3900",13934,0
"3901",13935,0
"3902",13937,0
"3903",13938,0
"3904",13939,0
"3905",13940,0
"3906",13941,0
"3907",13942,0
"3908",13943,0
"3909",13945,0
"3910",13948,0
"3911",13949,0
"3912",13952,0
"3913",13953,0
"3914",13954,0
"3915",13957,0
"3916",13958,0
"3917",13960,0
"3918",13966,0
"3919",13968,0
"3920",13972,0
"3921",13974,0
"3922",13978,0
"3923",13983,0
"3924",13987,0
"3925",13990,0
"3926",13991,0
"3927",13992,0
"3928",13996,0
"3929",13997,0
"3930",13999,0
"3931",14004,0
"3932",14009,0
"3933",14010,0
"3934",14013,0
"3935",14014,0
"3936",14021,0
"3937",14026,0
"3938",14027,0
"3939",14029,0
"3940",14030,0
"3941",14031,0
"3942",14034,0
"3943",14036,0
"3944",14047,0
"3945",14051,0
"3946",14053,0
"3947",14054,0
"3948",14055,0
"3949",14057,0
"3950",14059,0
"3951",14061,0
"3952",14065,0
"3953",14073,0
"3954",14074,0
"3955",14079,0
"3956",14080,0
"3957",14081,0
"3958",14085,0
"3959",14086,0
"3960",14090,0
"3961",14093,0
"3962",14094,0
"3963",14098,0
"3964",14103,0
"3965",14111,0
"3966",14112,0
"3967",14117,0
"3968",14120,0
"3969",14121,0
"3970",14124,0
"3971",14125,0
"3972",14128,0
"3973",14134,0
"3974",14141,0
"3975",14143,0
"3976",14144,0
"3977",14147,0
"3978",14149,0
"3979",14155,0
"3980",14167,0
"3981",14168,0
"3982",14171,0
"3983",14175,0
"3984",14178,0
"3985",14179,0
"3986",14180,0
"3987",14184,0
"3988",14185,0
"3989",14187,0
"3990",14188,0
"3991",14189,0
"3992",14191,0
"3993",14195,0
"3994",14196,0
"3995",14201,0
"3996",14202,0
"3997",14207,0
"3998",14210,0
"3999",14213,0
"4000",14216,0
"4001",14219,0
"4002",14224,0
"4003",14233,0
"4004",14235,0
"4005",14236,0
"4006",14245,0
"4007",14251,0
"4008",14253,0
"4009",14261,0
"4010",14265,0
"4011",14269,0
"4012",14272,0
"4013",14273,0
"4014",14277,0
"4015",14279,0
"4016",14281,0
"4017",14289,0
"4018",14290,0
"4019",14293,0
"4020",14295,0
"4021",14301,0
"4022",14306,0
"4023",14310,0
"4024",14318,0
"4025",14321,0
"4026",14322,0
"4027",14329,0
"4028",14332,0
"4029",14342,0
"4030",14344,0
"4031",14354,0
"4032",14355,0
"4033",14356,0
"4034",14358,0
"4035",14360,0
"4036",14369,0
"4037",14371,0
"4038",14372,0
"4039",14379,0
"4040",14384,0
"4041",14385,0
"4042",14394,0
"4043",14401,0
"4044",14405,0
"4045",14409,0
"4046",14413,0
"4047",14418,0
"4048",14425,0
"4049",14427,0
"4050",14437,0
"4051",14439,0
"4052",14440,0
"4053",14441,0
"4054",14443,0
"4055",14446,0
"4056",14447,0
"4057",14456,0
"4058",14460,0
"4059",14465,0
"4060",14466,0
"4061",14469,0
"4062",14470,0
"4063",14472,0
"4064",14475,0
"4065",14477,0
"4066",14480,0
"4067",14485,0
"4068",14486,0
"4069",14487,0
"4070",14488,0
"4071",14492,0
"4072",14493,0
"4073",14495,0
"4074",14503,0
"4075",14505,0
"4076",14508,0
"4077",14511,0
"4078",14512,0
"4079",14521,0
"4080",14524,0
"4081",14529,0
"4082",14532,0
"4083",14533,0
"4084",14536,0
"4085",14539,0
"4086",14545,0
"4087",14550,0
"4088",14553,0
"4089",14561,0
"4090",14562,0
"4091",14567,0
"4092",14573,0
"4093",14574,0
"4094",14577,0
"4095",14578,0
"4096",14579,0
"4097",14582,0
"4098",14584,0
"4099",14586,0
"4100",14587,0
"4101",14588,0
"4102",14591,0
"4103",14600,0
"4104",14605,0
"4105",14606,0
"4106",14614,0
"4107",14617,0
"4108",14618,0
"4109",14619,0
"4110",14623,0
"4111",14625,0
"4112",14627,0
"4113",14630,0
"4114",14640,0
"4115",14641,0
"4116",14647,0
"4117",14648,0
"4118",14651,0
"4119",14656,0
"4120",14658,0
"4121",14675,0
"4122",14680,0
"4123",14681,0
"4124",14684,0
"4125",14685,0
"4126",14686,0
"4127",14687,0
"4128",14691,0
"4129",14692,0
"4130",14693,0
"4131",14696,0
"4132",14706,0
"4133",14712,0
"4134",14713,0
"4135",14719,0
"4136",14723,0
"4137",14741,0
"4138",14743,0
"4139",14744,0
"4140",14746,0
"4141",14748,0
"4142",14752,0
"4143",14754,0
"4144",14755,0
"4145",14759,0
"4146",14761,0
"4147",14764,0
"4148",14765,0
"4149",14772,0
"4150",14775,0
"4151",14776,0
"4152",14779,0
"4153",14780,0
"4154",14785,0
"4155",14788,0
"4156",14790,0
"4157",14791,0
"4158",14794,0
"4159",14800,0
"4160",14801,0
"4161",14803,0
"4162",14813,0
"4163",14818,0
"4164",14822,0
"4165",14823,0
"4166",14835,0
"4167",14836,0
"4168",14839,0
"4169",14851,0
"4170",14854,0
"4171",14859,0
"4172",14861,0
"4173",14864,0
"4174",14865,0
"4175",14866,0
"4176",14870,0
"4177",14871,0
"4178",14874,0
"4179",14877,0
"4180",14880,0
"4181",14882,0
"4182",14883,0
"4183",14889,0
"4184",14892,0
"4185",14894,0
"4186",14896,0
"4187",14898,0
"4188",14902,0
"4189",14905,0
"4190",14908,0
"4191",14912,0
"4192",14916,0
"4193",14921,0
"4194",14922,0
"4195",14924,0
"4196",14930,0
"4197",14934,0
"4198",14936,0
"4199",14938,0
"4200",14941,0
"4201",14942,0
"4202",14943,0
"4203",14944,0
"4204",14945,0
"4205",14950,0
"4206",14951,0
"4207",14964,0
"4208",14966,0
"4209",14972,0
"4210",14973,0
"4211",14974,0
"4212",14981,0
"4213",14982,0
"4214",14984,0
"4215",14985,0
"4216",14986,0
"4217",14998,0
"4218",15001,0
"4219",15005,0
"4220",15011,0
"4221",15021,0
"4222",15026,0
"4223",15028,0
"4224",15029,0
"4225",15033,0
"4226",15035,0
"4227",15040,0
"4228",15043,0
"4229",15044,0
"4230",15047,0
"4231",15051,0
"4232",15052,0
"4233",15059,0
"4234",15061,0
"4235",15072,0
"4236",15077,0
"4237",15079,0
"4238",15085,0
"4239",15087,0
"4240",15090,0
"4241",15100,0
"4242",15103,0
"4243",15105,0
"4244",15114,0
"4245",15122,0
"4246",15123,0
"4247",15125,0
"4248",15126,0
"4249",15128,0
"4250",15130,0
"4251",15134,0
"4252",15135,0
"4253",15139,0
"4254",15140,0
"4255",15142,0
"4256",15143,0
"4257",15145,0
"4258",15150,0
"4259",15154,0
"4260",15155,0
"4261",15158,0
"4262",15160,0
"4263",15164,0
"4264",15173,0
"4265",15182,0
"4266",15187,0
"4267",15196,0
"4268",15199,0
"4269",15208,0
"4270",15211,0
"4271",15212,0
"4272",15215,0
"4273",15220,0
"4274",15225,0
"4275",15226,0
"4276",15228,0
"4277",15231,0
"4278",15234,0
"4279",15245,0
"4280",15247,0
"4281",15251,0
"4282",15260,0
"4283",15265,0
"4284",15267,0
"4285",15275,0
"4286",15278,0
"4287",15283,0
"4288",15285,0
"4289",15286,0
"4290",15287,0
"4291",15297,0
"4292",15298,0
"4293",15300,0
"4294",15302,0
"4295",15304,0
"4296",15306,0
"4297",15309,0
"4298",15310,0
"4299",15312,0
"4300",15316,0
"4301",15318,0
"4302",15322,0
"4303",15327,0
"4304",15330,0
"4305",15333,0
"4306",15335,0
"4307",15340,0
"4308",15345,0
"4309",15352,0
"4310",15361,0
"4311",15365,0
"4312",15369,0
"4313",15372,0
"4314",15373,0
"4315",15374,0
"4316",15379,0
"4317",15383,0
"4318",15384,0
"4319",15388,0
"4320",15389,0
"4321",15392,0
"4322",15405,0
"4323",15406,0
"4324",15409,0
"4325",15415,0
"4326",15417,0
"4327",15418,0
"4328",15419,0
"4329",15421,0
"4330",15425,0
"4331",15431,0
"4332",15433,0
"4333",15438,0
"4334",15442,0
"4335",15447,0
"4336",15451,0
"4337",15455,0
"4338",15456,0
"4339",15465,0
"4340",15466,0
"4341",15476,0
"4342",15485,0
"4343",15486,0
"4344",15493,0
"4345",15500,0
"4346",15503,0
"4347",15511,0
"4348",15512,0
"4349",15518,0
"4350",15524,0
"4351",15538,0
"4352",15541,0
"4353",15548,0
"4354",15549,0
"4355",15556,0
"4356",15562,0
"4357",15567,0
"4358",15573,0
"4359",15584,0
"4360",15588,0
"4361",15590,0
"4362",15592,0
"4363",15612,0
"4364",15613,0
"4365",15616,0
"4366",15626,0
"4367",15628,0
"4368",15635,0
"4369",15637,0
"4370",15641,0
"4371",15656,0
"4372",15657,0
"4373",15658,0
"4374",15660,0
"4375",15665,0
"4376",15677,0
"4377",15679,0
"4378",15682,0
"4379",15696,0
"4380",15712,0
"4381",15714,0
"4382",15718,0
"4383",15725,0
"4384",15726,0
"4385",15729,0
"4386",15735,0
"4387",15738,0
"4388",15739,0
"4389",15742,0
"4390",15745,0
"4391",15748,0
"4392",15751,0
"4393",15756,0
"4394",15757,0
"4395",15763,0
"4396",15764,0
"4397",15768,0
"4398",15769,0
"4399",15772,0
"4400",15779,0
"4401",15782,0
"4402",15784,0
"4403",15786,0
"4404",15790,0
"4405",15791,0
"4406",15792,0
"4407",15794,0
"4408",15795,0
"4409",15807,0
"4410",15811,0
"4411",15814,0
"4412",15817,0
"4413",15821,0
"4414",15822,0
"4415",15824,0
"4416",15846,0
"4417",15854,0
"4418",15855,0
"4419",15856,0
"4420",15860,0
"4421",15863,0
"4422",15873,0
"4423",15874,0
"4424",15887,0
"4425",15895,0
"4426",15898,0
"4427",15899,0
"4428",15901,0
"4429",15903,0
"4430",15907,0
"4431",15909,0
"4432",15911,0
"4433",15912,0
"4434",15917,0
"4435",15920,0
"4436",15922,0
"4437",15930,0
"4438",15931,0
"4439",15933,0
"4440",15934,0
"4441",15938,0
"4442",15939,0
"4443",15940,0
"4444",15942,0
"4445",15944,0
"4446",15945,0
"4447",15949,0
"4448",15955,0
"4449",15957,0
"4450",15960,0
"4451",15964,0
"4452",15969,0
"4453",15974,0
"4454",15975,0
"4455",15985,0
"4456",15994,0
"4457",15996,0
"4458",15998,0
"4459",16003,0
"4460",16010,0
"4461",16012,0
"4462",16018,0
"4463",16020,0
"4464",16028,0
"4465",16031,0
"4466",16032,0
"4467",16033,0
"4468",16043,0
"4469",16060,0
"4470",16061,0
"4471",16063,0
"4472",16064,0
"4473",16066,0
"4474",16067,0
"4475",16068,0
"4476",16072,0
"4477",16084,0
"4478",16085,0
"4479",16089,0
"4480",16092,0
"4481",16093,0
"4482",16095,0
"4483",16096,0
"4484",16097,0
"4485",16098,0
"4486",16099,0
"4487",16102,0
"4488",16107,0
"4489",16110,0
"4490",16113,0
"4491",16125,0
"4492",16130,0
"4493",16132,0
"4494",16133,0
"4495",16135,0
"4496",16137,0
"4497",16139,0
"4498",16142,0
"4499",16147,0
"4500",16150,0
"4501",16151,0
"4502",16152,0
"4503",16154,0
"4504",16155,0
"4505",16156,0
"4506",16158,0
"4507",16161,0
"4508",16165,0
"4509",16168,0
"4510",16170,0
"4511",16172,1
"4512",16175,0
"4513",16176,0
"4514",16179,0
"4515",16181,1
"4516",16185,0
"4517",16187,0
"4518",16189,0
"4519",16197,0
"4520",16199,0
"4521",16205,0
"4522",16207,0
"4523",16210,0
"4524",16214,0
"4525",16215,0
"4526",16219,0
"4527",16220,0
"4528",16227,0
"4529",16229,0
"4530",16231,0
"4531",16235,0
"4532",16236,1
"4533",16237,1
"4534",16239,1
"4535",16243,0
"4536",16245,1
"4537",16247,0
"4538",16248,0
"4539",16259,0
"4540",16266,0
"4541",16269,0
"4542",16272,0
"4543",16275,0
"4544",16278,0
"4545",16281,0
"4546",16282,0
"4547",16283,0
"4548",16286,1
"4549",16288,0
"4550",16292,1
"4551",16294,0
"4552",16300,0
"4553",16303,1
"4554",16306,0
"4555",16309,0
"4556",16312,0
"4557",16316,0
"4558",16320,0
"4559",16327,0
"4560",16329,0
"4561",16331,0
"4562",16335,0
"4563",16338,0
"4564",16347,0
"4565",16348,0
"4566",16353,0
"4567",16355,0
"4568",16361,0
"4569",16365,0
"4570",16367,0
"4571",16369,0
"4572",16372,0
"4573",16376,0
"4574",16382,0
"4575",16383,0
"4576",16387,0
"4577",16390,0
"4578",16393,0
"4579",16394,0
"4580",16411,0
"4581",16413,0
"4582",16414,0
"4583",16420,1
"4584",16421,0
"4585",16445,0
"4586",16449,0
"4587",16451,0
"4588",16452,0
"4589",16453,0
"4590",16454,0
"4591",16456,0
"4592",16459,0
"4593",16464,0
"4594",16471,1
"4595",16477,0
"4596",16480,0
"4597",16490,0
"4598",16494,0
"4599",16496,0
"4600",16497,0
"4601",16500,0
"4602",16503,0
"4603",16504,0
"4604",16508,0
"4605",16513,0
"4606",16517,0
"4607",16519,0
"4608",16521,0
"4609",16522,0
"4610",16524,0
"4611",16528,0
"4612",16530,0
"4613",16534,0
"4614",16536,0
"4615",16549,0
"4616",16550,0
"4617",16552,0
"4618",16554,0
"4619",16563,0
"4620",16564,0
"4621",16570,0
"4622",16575,0
"4623",16579,0
"4624",16580,0
"4625",16583,0
"4626",16586,0
"4627",16594,0
"4628",16595,0
"4629",16596,0
"4630",16597,0
"4631",16609,0
"4632",16611,0
"4633",16615,0
"4634",16619,0
"4635",16625,0
"4636",16628,0
"4637",16630,0
"4638",16633,0
"4639",16640,0
"4640",16641,0
"4641",16644,0
"4642",16646,0
"4643",16652,0
"4644",16654,0
"4645",16655,0
"4646",16658,0
"4647",16661,0
"4648",16662,0
"4649",16665,0
"4650",16670,0
"4651",16672,0
"4652",16673,0
"4653",16676,0
"4654",16677,0
"4655",16679,0
"4656",16684,0
"4657",16685,0
"4658",16691,0
"4659",16699,0
"4660",16705,0
"4661",16713,0
"4662",16722,0
"4663",16726,0
"4664",16727,0
"4665",16729,0
"4666",16730,0
"4667",16731,0
"4668",16732,0
"4669",16733,0
"4670",16736,0
"4671",16737,0
"4672",16739,0
"4673",16742,0
"4674",16744,0
"4675",16745,0
"4676",16753,0
"4677",16756,0
"4678",16781,0
"4679",16782,0
"4680",16788,0
"4681",16789,0
"4682",16791,0
"4683",16792,0
"4684",16799,0
"4685",16801,0
"4686",16803,0
"4687",16810,0
"4688",16812,0
"4689",16814,0
"4690",16815,0
"4691",16816,0
"4692",16819,0
"4693",16823,0
"4694",16824,0
"4695",16825,0
"4696",16834,0
"4697",16838,0
"4698",16839,0
"4699",16842,0
"4700",16845,0
"4701",16846,0
"4702",16851,0
"4703",16852,0
"4704",16859,0
"4705",16863,0
"4706",16864,0
"4707",16869,0
"4708",16871,0
"4709",16877,0
"4710",16883,0
"4711",16897,0
"4712",16900,0
"4713",16901,0
"4714",16905,0
"4715",16907,0
"4716",16910,0
"4717",16912,0
"4718",16924,0
"4719",16925,0
"4720",16926,0
"4721",16927,0
"4722",16930,0
"4723",16941,0
"4724",16942,0
"4725",16957,0
"4726",16958,0
"4727",16959,0
"4728",16964,0
"4729",16970,0
"4730",16971,0
"4731",16972,0
"4732",16973,0
"4733",16978,0
"4734",16979,0
"4735",16980,0
"4736",16984,0
"4737",16985,1
"4738",16987,0
"4739",16988,0
"4740",16992,0
"4741",17006,0
"4742",17008,0
"4743",17013,0
"4744",17016,0
"4745",17017,0
"4746",17020,0
"4747",17021,0
"4748",17022,0
"4749",17027,0
"4750",17028,0
"4751",17033,0
"4752",17035,0
"4753",17040,0
"4754",17043,0
"4755",17044,0
"4756",17048,0
"4757",17051,0
"4758",17056,0
"4759",17062,0
"4760",17068,0
"4761",17073,0
"4762",17076,0
"4763",17080,0
"4764",17081,0
"4765",17082,0
"4766",17083,0
"4767",17086,0
"4768",17087,0
"4769",17090,0
"4770",17092,0
"4771",17093,0
"4772",17095,0
"4773",17099,0
"4774",17100,0
"4775",17103,0
"4776",17105,0
"4777",17106,0
"4778",17107,0
"4779",17109,0
"4780",17112,0
"4781",17115,0
"4782",17116,0
"4783",17117,0
"4784",17119,0
"4785",17120,0
"4786",17123,0
"4787",17134,0
"4788",17136,0
"4789",17138,0
"4790",17139,0
"4791",17141,0
"4792",17143,0
"4793",17145,0
"4794",17148,0
"4795",17149,0
"4796",17153,0
"4797",17160,0
"4798",17161,0
"4799",17164,0
"4800",17167,0
"4801",17169,0
"4802",17171,0
"4803",17183,0
"4804",17196,0
"4805",17200,0
"4806",17201,0
"4807",17202,0
"4808",17205,0
"4809",17206,0
"4810",17210,0
"4811",17211,0
"4812",17219,0
"4813",17226,0
"4814",17228,0
"4815",17232,0
"4816",17235,0
"4817",17236,0
"4818",17237,0
"4819",17239,0
"4820",17241,0
"4821",17243,0
"4822",17244,0
"4823",17248,0
"4824",17252,0
"4825",17253,0
"4826",17256,0
"4827",17257,0
"4828",17262,0
"4829",17265,0
"4830",17268,0
"4831",17270,0
"4832",17274,0
"4833",17279,0
"4834",17281,0
"4835",17287,0
"4836",17288,0
"4837",17289,0
"4838",17291,0
"4839",17296,0
"4840",17298,0
"4841",17300,0
"4842",17302,0
"4843",17311,0
"4844",17312,0
"4845",17315,0
"4846",17317,0
"4847",17319,0
"4848",17321,0
"4849",17323,0
"4850",17325,0
"4851",17327,0
"4852",17329,0
"4853",17337,0
"4854",17343,0
"4855",17349,0
"4856",17353,0
"4857",17355,0
"4858",17360,0
"4859",17365,0
"4860",17367,0
"4861",17368,0
"4862",17370,0
"4863",17371,0
"4864",17374,0
"4865",17378,0
"4866",17386,0
"4867",17391,0
"4868",17411,0
"4869",17412,0
"4870",17413,0
"4871",17415,0
"4872",17418,0
"4873",17423,0
"4874",17426,0
"4875",17432,0
"4876",17440,0
"4877",17442,0
"4878",17453,0
"4879",17455,0
"4880",17459,0
"4881",17463,0
"4882",17470,0
"4883",17471,0
"4884",17475,0
"4885",17476,0
"4886",17478,0
"4887",17479,0
"4888",17482,0
"4889",17483,0
"4890",17493,0
"4891",17494,0
"4892",17496,0
"4893",17499,0
"4894",17501,0
"4895",17504,0
"4896",17508,0
"4897",17509,0
"4898",17513,0
"4899",17514,0
"4900",17518,0
"4901",17519,0
"4902",17521,0
"4903",17532,0
"4904",17536,0
"4905",17549,0
"4906",17551,0
"4907",17554,0
"4908",17555,0
"4909",17558,0
"4910",17560,0
"4911",17561,0
"4912",17564,0
"4913",17567,0
"4914",17572,0
"4915",17573,1
"4916",17575,0
"4917",17588,0
"4918",17589,0
"4919",17590,0
"4920",17599,0
"4921",17600,0
"4922",17604,0
"4923",17607,0
"4924",17609,0
"4925",17614,0
"4926",17618,0
"4927",17619,0
"4928",17630,0
"4929",17642,0
"4930",17644,0
"4931",17646,0
"4932",17647,0
"4933",17648,0
"4934",17649,0
"4935",17653,0
"4936",17655,0
"4937",17658,0
"4938",17661,0
"4939",17666,0
"4940",17668,0
"4941",17670,0
"4942",17671,0
"4943",17672,0
"4944",17673,0
"4945",17679,0
"4946",17680,0
"4947",17685,0
"4948",17687,0
"4949",17689,0
"4950",17690,0
"4951",17694,0
"4952",17699,1
"4953",17700,0
"4954",17705,0
"4955",17710,0
"4956",17711,0
"4957",17716,0
