id,inclinacion_peligrosa
31868,0
16783,0
27803,0
46758,0
12652,0
29298,0
463,0
27068,0
24073,0
35579,0
29856,0
4409,0
45793,0
43145,0
25510,0
5178,0
32167,0
22351,0
47790,0
27455,0
33389,0
40462,0
24542,0
13563,0
8144,0
18234,0
20565,0
33085,0
48244,0
41443,0
16075,0
4242,0
6916,0
43532,0
10193,0
16793,0
16295,0
39626,0
41564,0
26564,0
8747,0
25492,0
16539,0
46672,0
12705,0
25743,0
11197,0
24609,0
1784,0
47919,0
24510,0
36761,0
31624,0
30269,0
2270,0
12909,0
47832,0
38746,0
25375,0
32499,0
42806,0
17118,0
29190,0
36964,0
25593,0
24838,0
31869,0
15896,0
37288,0
16476,0
9893,0
33181,0
17192,0
5762,0
38826,0
7676,0
10931,0
30813,0
43028,0
10427,0
22933,0
28058,0
38913,0
26480,0
39352,0
8855,0
44763,0
44649,0
42735,0
8677,0
45012,0
45989,0
46885,0
17740,0
19695,0
32784,0
30178,0
7057,0
43421,0
35432,0
18941,0
43918,0
18920,0
45882,0
7792,0
5274,0
9902,0
28558,0
18130,0
36073,0
46018,0
45397,0
2668,0
47776,0
42230,0
25902,0
18417,0
8861,0
42384,0
12132,0
35912,0
16502,0
22860,0
8646,0
11253,0
1908,0
18203,0
6650,0
45807,0
42627,0
6049,0
13249,0
30508,0
15120,0
16507,0
31340,0
35528,0
39435,0
17632,0
27880,0
28479,0
44813,0
6931,0
34666,0
11890,0
23350,0
44558,0
28219,0
23677,0
21266,0
25521,0
19112,0
40437,0
18816,0
22767,0
8366,0
6402,0
44504,0
33628,0
6574,0
21243,0
14891,0
3051,0
41075,0
2899,0
26431,0
26444,0
36050,0
7759,0
20227,0
40180,0
17034,0
38573,0
27839,0
37621,0
35211,0
5781,0
18894,0
24474,0
16590,0
4356,0
871,0
45759,0
47857,0
38703,0
755,0
6577,0
34126,0
8956,0
20064,0
46448,0
6485,0
32733,0
31969,0
24048,0
19201,0
12376,0
6124,0
41199,0
3589,0
33210,0
20808,0
32592,0
3723,0
14139,0
9274,0
13973,0
39301,0
14771,0
46564,0
36449,0
34705,0
36592,0
25937,0
14464,0
33271,0
24355,0
16427,0
11449,0
7092,0
24742,0
42849,0
981,0
35390,0
33642,0
7236,0
11257,0
39313,0
36444,0
284,0
38926,0
43388,0
3364,0
8602,0
18902,0
19371,0
16429,0
38566,0
39112,0
16888,0
44417,0
19667,0
3184,0
33031,0
7694,0
7398,0
27717,0
24008,0
8012,0
48385,0
4416,0
13170,0
46800,0
27283,0
21214,0
14337,0
5932,0
24604,0
13808,0
2179,0
43243,0
44603,0
20825,0
2029,0
35417,0
7289,0
45867,0
13588,0
41124,0
12930,0
32274,0
34094,0
29700,0
44980,0
6099,0
32485,0
2416,0
7349,0
25450,0
19223,0
20466,0
18017,0
8796,0
5816,0
12287,0
48147,0
41847,0
29653,0
26437,0
11821,0
46383,0
44326,0
23087,0
45563,0
26207,0
28195,0
47425,0
43827,0
11539,0
27005,0
47353,0
28274,0
4690,0
16837,0
16681,0
21386,0
21045,0
10136,0
44918,0
13774,0
2389,0
14956,0
46045,0
22258,0
10254,0
38047,0
828,0
47220,0
41995,0
3577,0
42991,0
37231,0
34457,0
27772,0
47597,0
322,0
43955,0
20235,0
17038,0
29262,0
6020,0
2844,0
6431,0
7208,0
17559,0
6482,0
17185,0
46744,0
30274,0
18757,0
12215,0
8731,0
41067,0
12962,0
43764,0
2551,0
39840,0
5569,0
31336,0
27699,0
41356,0
45402,0
40457,0
33624,0
32562,0
16588,0
38097,0
18034,0
23017,0
18840,0
38474,0
20850,0
30856,0
48272,0
6944,0
5361,0
44202,0
8522,0
17847,0
22178,0
32049,0
490,0
23464,0
26954,0
8744,0
7179,0
41972,0
24097,0
11184,0
25252,0
26185,0
30392,0
42984,0
18654,0
38258,0
33767,0
1694,0
32474,0
33614,0
5749,0
29088,0
41450,0
26122,0
1454,0
22967,0
12820,0
47233,0
4510,0
11347,0
12105,0
4782,0
22045,0
30139,0
26574,0
8583,0
3440,0
23939,0
18501,0
32803,0
38995,0
25883,0
26356,0
31658,0
34343,0
31766,0
38212,0
20397,0
32174,0
23698,0
15339,0
22302,0
40346,0
29307,0
22855,0
873,0
39540,0
11894,0
29633,0
34016,0
25036,0
19826,0
3450,0
4307,0
43596,0
47721,0
17726,0
35449,0
8712,0
11467,0
17172,0
33025,0
42831,0
38392,0
2663,0
21482,0
36375,0
41774,0
15354,0
22283,0
14463,0
18983,0
18656,0
12317,0
6760,0
29808,0
41452,0
20689,0
48267,0
15031,0
38577,0
27596,0
39425,0
3076,0
6162,0
25445,0
26144,0
26986,0
23048,0
3560,0
11324,0
12211,0
38582,0
33331,0
44563,0
22844,0
23298,0
36812,0
11241,0
37876,0
36833,0
12026,0
32792,0
12471,0
6785,0
30200,0
41814,0
2448,0
24989,0
27773,0
19206,0
7645,0
39281,0
46315,0
28587,0
29169,0
22276,0
12117,0
30135,0
10345,0
19341,0
5423,0
30164,0
48090,0
33154,0
15342,0
46426,0
35369,0
7910,0
25320,0
25622,0
16090,0
44347,0
16434,0
43375,0
22180,0
4422,0
5887,0
14226,0
2771,0
18613,0
37631,0
35677,0
8115,0
3397,0
44556,0
46038,0
29209,0
46517,0
20702,0
22868,0
1923,0
36328,0
45838,0
36309,0
15395,0
19637,0
2795,0
2171,0
7030,0
35890,0
45808,0
17864,0
10190,0
39830,0
36817,0
39181,0
1076,0
4001,0
45525,0
11777,0
42900,0
33300,0
19115,0
24915,0
35573,0
36614,0
37150,0
7810,0
24146,0
22550,0
24809,0
32314,0
9952,0
27553,0
2133,0
9629,0
34314,0
9185,0
34113,0
14699,0
46016,0
39765,0
1655,0
36846,0
10277,0
47987,0
2145,0
15008,0
42246,0
24025,0
25663,0
41155,0
5614,0
19647,0
27610,0
9118,0
46886,0
17474,0
3357,0
14716,0
19572,0
11038,0
2280,0
1429,0
30920,0
47474,0
23562,0
36631,0
36316,0
8096,0
2328,0
7020,0
7897,0
2310,0
16027,0
17223,0
7371,0
15928,0
1519,0
16457,0
10761,0
5410,0
6499,0
33176,0
13432,0
11035,0
29353,0
39106,0
22667,0
43268,0
8066,0
17721,0
6632,0
36767,0
20015,0
13072,0
5945,0
14903,0
35736,0
33796,0
27309,0
6412,0
28958,0
34157,0
29937,0
306,0
29627,0
27820,0
9513,0
7415,0
41400,0
26755,0
36150,0
25209,0
1754,0
19222,0
1687,0
45709,0
7048,0
22339,0
40948,0
5914,0
41331,0
44460,0
43718,0
38799,0
15248,0
43525,0
11441,0
40592,0
38903,0
46001,0
19179,0
46183,0
5779,0
2515,0
32598,0
1667,0
24635,0
12825,0
36332,0
27779,0
26288,0
47934,0
25887,0
8810,0
18529,0
41,0
1759,0
41319,0
16011,0
14727,0
38112,0
35982,0
36256,0
3942,0
40844,0
34790,0
16246,0
20432,0
37797,0
40016,0
40749,0
3808,0
9772,0
4360,0
11622,0
42821,0
40398,0
29643,0
21258,0
12112,0
44748,0
40512,0
28842,0
47024,0
43906,0
32543,0
30507,0
26403,0
35421,0
2482,0
34150,0
18002,0
4943,0
20665,0
5867,0
12088,0
28794,0
43640,0
34162,0
33904,0
24729,0
6877,0
10449,0
8788,0
40388,0
44801,0
2088,0
31898,0
21327,0
7280,0
19190,0
2175,0
22151,0
12217,0
38527,0
29170,0
41439,0
42354,0
46772,0
21804,0
12208,0
26880,0
1420,0
31520,0
32324,0
15662,0
4470,0
30548,0
25555,0
16621,0
26381,0
13775,0
17750,0
44154,0
25742,0
28567,0
38953,0
35471,0
19392,0
33457,0
41656,0
38586,0
6850,0
21320,0
31691,0
2249,0
32840,0
24194,0
45145,0
23518,0
36445,0
47916,0
43085,0
11446,0
42222,0
35266,0
7034,0
12821,0
39810,0
45839,0
21178,0
26057,0
28638,0
19048,0
12374,0
16831,0
29709,0
4998,0
15332,0
22295,0
39402,0
22120,0
39135,0
26345,0
8714,0
39792,0
37280,0
15869,0
9689,0
10648,0
2987,0
23139,0
39270,0
43003,0
8140,0
42910,0
4243,0
44386,0
46835,0
2708,0
39647,0
8142,0
17831,0
26329,0
39441,0
23731,0
45910,0
6762,0
41323,0
16182,0
34635,0
33691,0
36040,0
21392,0
19911,0
14611,0
28363,0
8676,0
33860,0
21400,0
47754,0
41317,0
36367,0
5663,0
16708,0
18430,0
46752,0
39808,0
37540,0
15684,0
38302,0
46059,0
46764,0
18374,0
26405,0
43051,0
35680,0
17272,0
1631,0
42636,0
42235,0
45912,0
28494,0
30322,0
45354,0
26079,0
43451,0
26404,0
42095,0
40291,0
8031,0
16923,0
1087,0
17347,0
25653,0
2967,0
6039,0
16270,0
11356,0
24168,0
22517,0
43403,0
30934,0
1045,0
1903,0
43875,0
13309,0
39117,0
12586,0
24108,0
22640,0
45221,0
8542,0
13876,0
560,0
25992,0
1852,0
6135,0
33003,0
3473,0
45461,0
28408,0
39201,0
37880,0
6891,0
48110,0
13015,0
5589,0
1313,0
30385,0
34449,0
16587,0
36980,0
12347,0
48043,0
9444,0
37243,0
22856,0
26779,0
18868,0
26168,0
18386,0
700,0
13564,0
45060,0
17990,0
3944,0
20491,0
44459,0
9684,0
2897,0
23736,0
43814,0
26340,0
32467,0
3812,0
13676,0
6273,0
988,0
42197,0
35500,0
6686,0
24738,0
27238,0
12492,0
41277,0
35539,0
28589,0
42120,0
35185,0
6259,0
22580,0
44965,0
47016,0
22834,0
4491,0
14198,0
23416,0
38303,0
7873,0
12185,0
24852,0
39088,0
16703,0
26100,0
42465,0
16087,0
44507,0
33442,0
9946,0
42851,0
36265,0
10240,0
24271,0
7639,0
29520,0
46255,0
9282,0
27504,0
8111,0
190,0
47547,0
32052,0
27427,0
22346,0
8979,0
672,0
40162,0
33630,0
18466,0
12587,0
11724,0
28576,0
35414,0
30432,0
17079,0
42250,0
6311,0
16688,0
28111,0
9633,0
6663,0
13453,0
25287,0
35951,0
26479,0
7928,0
37913,0
11207,0
38235,0
29407,0
21313,0
41883,0
28266,0
45037,0
32639,0
22726,0
969,0
28943,0
15210,0
40742,0
8934,0
23036,0
47204,0
47852,0
23250,0
11231,0
4049,0
5936,0
31169,0
13167,0
38529,0
39292,0
45749,0
1551,0
44616,0
35114,0
47484,0
30033,0
12203,0
36868,0
31777,0
294,0
46434,0
21012,0
29003,0
39994,0
27271,0
2086,0
28942,0
30263,0
17538,0
6470,0
40734,0
35804,0
2275,0
43819,0
5552,0
32575,0
46753,0
18526,0
38347,0
35052,0
25996,0
28697,0
25276,0
39380,0
2417,0
26792,0
23187,0
35937,0
14742,0
27554,0
33901,0
42392,0
15983,0
36815,0
9097,0
8592,0
25321,0
15775,0
40843,0
44733,0
5111,0
1855,0
3295,0
18614,0
954,0
26739,0
4418,0
43294,0
12069,0
31153,0
35198,0
34927,0
12951,0
34298,0
45456,0
24467,0
47084,0
19147,0
13714,0
43822,0
18568,0
9324,0
38019,0
25463,0
42064,0
45992,0
3573,0
16775,0
30755,0
6546,0
5395,0
35487,0
1535,0
47391,0
32473,0
36302,0
30873,0
1531,0
18810,0
17871,0
39453,0
2721,0
44336,0
16854,0
42153,0
28803,0
45796,0
13357,0
48352,0
12259,0
16251,0
33785,0
11723,0
32751,0
29797,0
18045,0
26475,0
4729,0
40495,0
16254,0
28534,0
17664,0
44876,0
27915,0
31226,0
18938,0
36982,0
35082,0
791,0
15358,0
39271,0
31334,0
23147,0
26455,0
5857,0
7736,0
19302,0
1929,0
20717,0
15627,0
22165,0
12098,0
29464,0
35442,0
24846,0
19609,0
23579,0
9813,0
44744,0
23771,0
29371,0
40399,0
26640,0
1154,0
20240,0
20908,0
27919,0
48118,0
31564,0
725,0
41223,0
42555,0
20996,0
39463,0
5046,0
5473,0
1211,0
21909,0
11076,0
13913,0
16728,0
43221,0
14313,0
25382,0
21727,0
40369,0
7124,0
10952,0
29462,0
33296,0
46079,0
46112,0
46071,0
6161,0
17544,0
14238,0
16875,0
18189,0
12715,0
23621,0
5625,0
9146,0
34706,0
37193,0
19570,0
20976,0
39415,0
46047,0
12058,0
16807,0
1689,0
11978,0
10941,0
40879,0
39920,0
23858,0
45481,0
46284,0
15138,0
25319,0
22771,0
27953,0
45146,0
9669,0
9051,0
45670,0
26399,0
38144,0
41613,0
44169,0
10794,0
33248,0
1354,0
7709,0
26990,0
1309,0
18824,0
14186,0
11204,0
26661,0
12243,0
24659,0
11034,0
14319,0
20748,0
16498,0
41999,0
3224,0
39726,0
25765,0
650,0
32045,0
37581,0
9829,0
6468,0
5600,0
28429,0
2621,0
3505,0
21476,0
36666,0
28077,0
14323,0
10627,0
46044,0
19719,0
1900,0
4813,0
38954,0
3933,0
2832,0
25877,0
23674,0
20460,0
37512,0
43671,0
43899,0
18955,0
19197,0
39982,0
44629,0
1268,0
28017,0
18907,0
18999,0
27937,0
23056,0
42734,0
7248,0
17466,0
8694,0
39164,0
16822,0
45665,0
26844,0
20308,0
9601,0
44039,0
38078,0
38410,0
32399,0
9668,0
34081,0
43166,0
43617,0
20416,0
12911,0
44793,0
12992,0
20342,0
32272,0
1393,0
25554,0
27075,0
31647,0
8436,0
35043,0
12898,0
5532,0
7402,0
23539,0
17303,0
37063,0
7842,0
41489,0
45345,0
33483,0
3562,0
26488,0
38002,0
23153,0
6709,0
41492,0
26473,0
45649,0
46336,0
37388,0
6006,0
833,0
16545,0
25936,0
45862,0
7138,0
31339,0
10865,0
42765,0
25512,0
40722,0
1622,0
42871,0
17354,0
21902,0
38632,0
22560,0
1755,0
4358,0
8152,0
28478,0
40323,0
26802,0
21523,0
11,0
24324,0
22587,0
45305,0
40775,0
22788,0
34618,0
46281,0
15492,0
7747,0
47273,0
28190,0
20675,0
35216,0
17691,0
14551,0
33468,0
35462,0
26756,0
29798,0
12742,0
13474,0
10252,0
2348,0
17174,0
31015,0
21697,0
5754,0
37161,0
24193,0
5732,0
23941,0
24461,0
2182,0
37782,0
3012,0
12289,0
25419,0
27655,0
786,0
32706,0
39353,0
38811,0
15866,0
11656,0
44969,0
37165,0
1480,0
8156,0
1355,0
28940,0
37250,0
47644,0
19964,0
18554,0
5536,0
11560,0
4398,0
46994,0
45116,0
7478,0
7358,0
35577,0
23126,0
36478,0
37228,0
11550,0
13779,0
27082,0
9466,0
16264,0
34704,0
1603,0
8564,0
22620,0
34440,0
16301,0
10064,0
46704,0
1675,0
13081,0
2697,0
34203,0
25081,0
33454,0
11917,0
12084,0
5146,0
44619,0
26005,0
19648,0
45051,0
47815,0
5449,0
41585,0
10163,0
21976,0
18283,0
7808,0
44509,0
38817,0
42204,0
4654,0
26458,0
1808,0
21891,0
6055,0
5538,0
26558,0
2994,0
13124,0
46072,0
13873,0
14417,0
48262,0
45985,0
31507,0
23853,0
19506,0
43352,0
36652,0
31889,0
20095,0
39962,0
47910,0
11366,0
19567,0
10087,0
48102,0
31462,0
48022,0
36546,0
11052,0
22225,0
39476,0
30466,0
20970,0
29393,0
9896,0
19100,0
12128,0
40112,0
20134,0
32016,0
16195,0
16057,0
3633,0
25014,0
38391,0
32074,0
12205,0
44805,0
23081,0
11297,0
1363,0
15843,0
19867,0
32652,0
35682,0
48132,0
14844,0
19375,0
19421,0
42600,0
25485,0
34948,0
46614,0
21456,0
13286,0
41201,0
4336,0
25169,0
398,0
29983,0
3636,0
4801,0
35622,0
496,0
41462,0
18722,0
23157,0
12717,0
39489,0
10645,0
5654,0
923,0
46014,0
4136,0
27922,0
1553,0
45966,0
3778,0
3986,0
6581,0
5719,0
31374,0
43396,0
11865,0
42595,0
3960,0
46262,0
22403,0
33229,0
30087,0
19390,0
1672,0
10047,0
7330,0
38810,0
22684,0
29083,0
39177,0
12486,0
16468,0
29879,0
14867,0
920,0
41594,0
35485,0
15569,0
43821,0
16315,0
28495,0
12272,0
25004,0
38246,0
9007,0
26850,0
10658,0
35465,0
15241,0
29238,0
11482,0
27302,0
13497,0
27974,0
7623,0
40429,0
26359,0
1443,0
10415,0
35891,0
44911,0
16723,0
31930,0
37208,0
24432,0
39459,0
10719,0
38850,0
11928,0
22000,0
33569,0
20523,0
18387,0
38837,0
29795,0
12252,0
14325,0
17441,0
11137,0
31632,0
3982,0
5063,0
21819,0
22605,0
16642,0
20103,0
23618,0
549,0
12827,0
16526,0
7258,0
13916,0
33626,0
12410,0
7606,0
31118,0
15266,0
21901,0
9799,0
13751,0
13088,0
21777,0
29124,0
11854,0
36473,0
23265,0
29461,0
9839,0
46424,0
4522,0
13484,0
17046,0
26843,0
31924,0
41316,0
18986,0
8963,0
30925,0
25851,0
14291,0
33038,0
23234,0
20329,0
45535,0
5097,0
13561,0
27258,0
26198,0
33350,0
13128,0
18129,0
35549,0
20575,0
34794,0
32119,0
34632,0
40527,0
2440,0
41134,0
37871,0
28931,0
46057,0
16495,0
11298,0
47750,0
10114,0
222,0
35523,0
23989,0
42333,0
20648,0
12194,0
18155,0
13823,0
33370,0
21870,0
6034,0
47638,0
17882,0
43505,0
8898,0
46440,0
7121,0
24858,0
44929,0
45663,0
45972,0
38944,0
41713,0
47068,0
15221,0
38366,0
11068,0
43029,0
35859,0
31561,0
47521,0
28843,0
19379,0
28762,0
32265,0
30091,0
21721,0
24663,0
29168,0
18766,0
34755,0
46125,0
35979,0
2667,0
16305,0
22470,0
25159,0
25934,0
43355,0
13606,0
3197,0
22671,0
20793,0
12245,0
5987,0
31119,0
18922,0
2873,0
23672,0
29846,0
38626,0
39921,0
38648,0
27369,0
41068,0
20209,0
29221,0
21135,0
27786,0
31697,0
27459,0
48120,0
44634,0
11859,0
9374,0
42676,0
26390,0
26519,0
109,0
23547,0
7941,0
34061,0
18425,0
36471,0
25725,0
26314,0
21651,0
4372,0
4947,0
5953,0
13723,0
29357,0
15473,0
1105,0
9796,0
18929,0
46405,0
45132,0
15334,0
7008,0
27960,0
4012,0
35019,0
4281,0
2420,0
10260,0
33228,0
41600,0
10683,0
21849,0
23613,0
16077,0
37095,0
27990,0
11904,0
21852,0
47801,0
41459,0
16226,0
37784,0
29437,0
13392,0
3054,0
44879,0
22252,0
29100,0
47795,0
46824,0
34205,0
42687,0
2983,0
9658,0
8821,0
32106,0
3103,0
23323,0
23922,0
43990,0
47078,0
10119,0
33900,0
26772,0
20843,0
19747,0
35721,0
16818,0
39549,0
19679,0
38902,0
42940,0
4112,0
45159,0
44890,0
37909,0
26965,0
6218,0
18818,0
22690,0
34872,0
16222,0
25837,0
20169,0
18384,0
8973,0
21176,0
42961,0
1346,0
42624,0
19990,0
47855,0
17706,0
5731,0
47890,0
310,0
44309,0
1583,0
6144,0
23117,0
19107,0
37132,0
22718,0
35475,0
25,0
40065,0
1869,0
18848,0
37786,0
34681,0
2792,0
20986,0
40804,0
22802,0
9773,0
47748,0
39306,0
25588,0
43702,0
5642,0
2727,0
4623,0
38583,0
39274,0
2447,0
5458,0
12559,0
13368,0
21966,0
33324,0
44050,0
45590,0
9196,0
40833,0
38975,0
21217,0
7754,0
28863,0
5927,0
28701,0
41444,0
47291,0
12472,0
26059,0
641,0
33766,0
45408,0
45205,0
29741,0
41930,0
48079,0
11162,0
13465,0
37265,0
44450,0
29655,0
5653,0
22300,0
3181,0
19226,0
6500,0
30959,0
24004,0
31297,0
11833,0
30015,0
12753,0
31432,0
19988,0
9461,0
19535,0
25610,0
10823,0
22037,0
44259,0
22096,0
11837,0
14670,0
18512,0
2461,0
35645,0
9406,0
2881,0
2489,0
42340,0
41779,0
23271,0
31329,0
37504,0
23520,0
22377,0
6167,0
23055,0
44540,0
3362,0
39429,0
44508,0
12349,0
31481,0
43112,0
18317,0
26069,0
4325,0
16546,0
44139,0
12796,0
25823,0
4614,0
48307,0
14814,0
17155,0
146,0
4174,0
880,0
38208,0
46887,0
13505,0
48062,0
38679,0
32760,0
719,0
22212,0
2542,0
14664,0
5107,0
36228,0
38219,0
32346,0
31826,0
13316,0
5196,0
39322,0
24322,0
45042,0
24867,0
33608,0
35407,0
1246,0
33078,0
14217,0
7156,0
40528,0
27586,0
19275,0
10218,0
36665,0
48392,0
27421,0
5282,0
28477,0
18319,0
4481,0
35044,0
3457,0
6681,0
29079,0
40359,0
45586,0
4646,0
9575,0
29605,0
26682,0
40729,0
13287,0
17624,0
32379,0
32228,0
32480,0
37542,0
84,0
35701,0
28194,0
10452,0
40850,0
44015,0
22419,0
4625,0
36027,0
18279,0
32963,0
2559,0
48189,0
32509,0
39071,0
35203,0
11858,0
11346,0
7153,0
36212,0
32283,0
32679,0
12558,0
48369,0
31867,0
45100,0
13134,0
28038,0
47706,0
43862,0
8086,0
32557,0
44654,0
32137,0
40567,0
12749,0
28530,0
12530,0
46401,0
15884,0
29881,0
19835,0
3918,0
8154,0
17182,0
19012,0
2887,0
28016,0
27527,0
11934,0
13037,0
10029,0
15074,0
34023,0
43425,0
26443,0
30328,0
35683,0
8013,0
39153,0
35365,0
20800,0
3889,0
14377,0
709,0
11243,0
43553,0
26430,0
24965,0
34066,0
13575,0
21179,0
22220,0
27715,0
46869,0
16572,0
37705,0
1419,0
21789,0
47702,0
36102,0
38983,0
952,0
19836,0
20456,0
37839,0
17967,0
443,0
25863,0
28514,0
4306,0
14046,0
24999,0
5631,0
38244,0
36979,0
22325,0
11547,0
20174,0
36132,0
12005,0
47028,0
33355,0
9591,0
41935,0
14286,0
1357,0
36886,0
33444,0
32267,0
11608,0
35990,0
46540,0
18124,0
99,0
5821,0
3934,0
22542,0
45638,0
41416,0
47610,0
4557,0
24201,0
34800,0
28869,0
13258,0
17849,0
26051,0
32226,0
29834,0
26917,0
22864,0
13422,0
23241,0
13410,0
32273,0
33694,0
41265,0
5671,0
14362,0
13102,0
44732,0
21586,0
14904,0
27955,0
43503,0
21886,0
24878,0
40980,0
28297,0
17346,0
16398,0
29015,0
21372,0
30407,0
10012,0
45827,0
39465,0
26374,0
20082,0
27972,0
42058,0
18089,0
34634,0
4000,0
9354,0
48209,0
32381,0
35108,0
41753,0
37694,0
42144,0
10656,0
46481,0
15190,0
12765,0
28698,0
8935,0
10606,0
40969,0
13424,0
20715,0
47900,0
35391,0
25019,0
6129,0
35562,0
18179,0
27362,0
6289,0
34776,0
26317,0
14817,0
44573,0
14118,0
9024,0
22536,0
20323,0
9618,0
21124,0
24719,0
4272,0
23267,0
16134,0
41877,0
19361,0
35770,0
6097,0
18364,0
42275,0
15076,0
2266,0
5157,0
15178,0
22080,0
4269,0
18709,0
31686,0
32453,0
9407,0
21270,0
9489,0
32192,0
45250,0
34977,0
16667,0
33587,0
19559,0
5195,0
42925,0
45382,0
30996,0
31458,0
38969,0
26130,0
48230,0
4129,0
15429,0
47321,0
8421,0
31312,0
47185,0
33545,0
42810,0
19300,0
2633,0
39265,0
34174,0
38772,0
43126,0
31604,0
35090,0
4226,0
1274,0
31589,0
7364,0
29592,0
32528,0
13718,0
3900,0
34837,0
34565,0
35665,0
39098,0
24512,0
24706,0
47021,0
26704,0
42119,0
11087,0
38224,0
19364,0
14271,0
18257,0
23937,0
32859,0
35946,0
36324,0
7923,0
9430,0
18007,0
37677,0
32062,0
5409,0
12453,0
34929,0
38889,0
18164,0
5301,0
32506,0
27565,0
17656,0
16556,0
31500,0
17800,0
29634,0
35466,0
199,0
27762,0
20673,0
35843,0
43664,0
1817,0
34177,0
18823,0
1073,0
14715,0
4081,0
5913,0
39638,0
30348,0
18010,0
400,0
20280,0
7779,0
11335,0
2628,0
6669,0
18098,0
35347,0
44118,0
746,0
29698,0
45287,0
26748,0
1481,0
24,0
2785,0
5132,0
4165,0
39826,0
6429,0
40073,0
14412,0
10680,0
30648,0
35636,0
45988,0
3964,0
17220,0
6044,0
21590,0
48253,0
8116,0
36565,0
25577,0
17249,0
48066,0
9556,0
38321,0
18135,0
19058,0
14223,0
13529,0
43927,0
26765,0
38338,0
38448,0
16253,0
30046,0
14349,0
8793,0
48144,0
33527,0
43920,0
25082,0
32964,0
1718,0
26333,0
38595,0
20220,0
9958,0
12425,0
16106,0
40940,0
40269,0
30308,0
23824,0
28374,0
7287,0
47693,0
7837,0
23232,0
2138,0
29410,0
27300,0
28378,0
21879,0
16065,0
4962,0
20263,0
41388,0
35584,0
13901,0
28107,0
44785,0
33188,0
15834,0
18960,0
664,0
47778,0
10099,0
27077,0
25789,0
41193,0
45455,0
28489,0
7705,0
21067,0
30435,0
31544,0
42607,0
7911,0
7149,0
3832,0
10932,0
7186,0
30657,0
48347,0
8527,0
23840,0
34460,0
4276,0
30363,0
35046,0
29158,0
12108,0
40925,0
37400,0
26367,0
29603,0
2355,0
13915,0
30543,0
33711,0
25438,0
46349,0
4878,0
17427,0
5829,0
46430,0
10990,0
29210,0
39225,0
40055,0
45531,0
27541,0
24002,0
28224,0
22549,0
30951,0
36041,0
27117,0
47286,0
32816,0
22166,0
39385,0
31631,0
36229,0
47368,0
6067,0
6019,0
23728,0
48023,0
7845,0
29160,0
26968,0
28201,0
40257,0
38202,0
34570,0
24612,0
48068,0
29150,0
31146,0
8949,0
35672,0
10897,0
19066,0
14172,0
45883,0
41422,0
34439,0
20544,0
5830,0
14192,0
29758,0
41678,0
41515,0
38384,0
26728,0
9328,0
13709,0
6516,0
42731,0
45534,0
74,0
12095,0
47037,0
33731,0
33646,0
40281,0
13376,0
21101,0
45356,0
27734,0
40183,0
14762,0
22168,0
543,0
1874,0
18563,0
30195,0
32752,0
44740,0
15460,0
39339,0
2012,0
5032,0
15992,0
26721,0
10775,0
26778,0
3445,0
7515,0
18173,0
36082,0
889,0
26167,0
22115,0
3123,0
29456,0
19447,0
11707,0
27560,0
48331,0
28582,0
31775,0
1920,0
5616,0
40650,0
32755,0
18456,0
34125,0
20741,0
38205,0
11002,0
7989,0
40789,0
13587,0
26542,0
34480,0
35068,0
10671,0
4194,0
34087,0
47828,0
38638,0
46552,0
35270,0
41967,0
48045,0
25010,0
43158,0
40148,0
29380,0
8381,0
40771,0
20580,0
3141,0
15246,0
5324,0
32468,0
14895,0
8050,0
960,0
18226,0
13967,0
19259,0
24492,0
29487,0
39925,0
7192,0
25587,0
12382,0
1897,0
21948,0
36416,0
19993,0
24869,0
10525,0
17606,0
27227,0
48263,0
31791,0
11043,0
44194,0
32222,0
41927,0
29687,0
541,0
39243,0
9953,0
18934,0
14381,0
28344,0
32762,0
4928,0
22575,0
42943,0
1597,0
28424,0
2684,0
38987,0
47784,0
14881,0
394,0
6694,0
47786,0
31416,0
35517,0
38764,0
45409,0
24312,0
39111,0
19813,0
36952,0
22557,0
41817,0
45041,0
4357,0
40423,0
22570,0
8706,0
42601,0
5846,0
25093,0
25712,0
35405,0
29056,0
29880,0
47765,0
43519,0
16836,0
8799,0
20485,0
21210,0
37201,0
22248,0
8170,0
32764,0
19914,0
26268,0
39831,0
44993,0
1883,0
7569,0
43998,0
32852,0
47340,0
18360,0
6670,0
14173,0
4613,0
39419,0
43849,0
37338,0
43482,0
37038,0
29126,0
26124,0
4882,0
44422,0
33486,0
44255,0
18416,0
45781,0
47088,0
13403,0
8299,0
46714,0
38216,0
1973,0
3782,0
21228,0
3094,0
41150,0
9276,0
3690,0
6914,0
5264,0
15796,0
32178,0
11653,0
32302,0
39948,0
9432,0
6346,0
8097,0
21858,0
23328,0
42972,0
13797,0
19277,0
37608,0
47067,0
23905,0
33603,0
667,0
47741,0
32858,0
44526,0
39374,0
11929,0
41017,0
1349,0
10747,0
2913,0
47992,0
25294,0
35349,0
29048,0
2665,0
10313,0
14190,0
39967,0
18631,0
45686,0
9803,0
6512,0
30354,0
11214,0
16160,0
23143,0
45090,0
39144,0
24630,0
42334,0
9078,0
7807,0
20074,0
37836,0
12320,0
33284,0
15404,0
39266,0
11084,0
47538,0
39729,0
16374,0
37910,0
46905,0
21689,0
12395,0
2975,0
2883,0
13354,0
10935,0
41405,0
25315,0
8071,0
3780,0
36497,0
42629,0
43048,0
19026,0
32337,0
